"Van plows into Toronto crowd, killing nine","The incident took place in broad daylight around 10 miles (16 kilometers) from a conference center hosting a meeting of G7 ministers, but officials said they had no evidence of a link to the event. Police arrested a suspect at the scene, but said it was too soon to say whether the attack in Toronto -- which has a population of about 2.8 million people -- had been deliberate, and if so, what the driver's motivation might have been. ""This is going to be a complex investigation,"" deputy police chief Peter Yuen told reporters. ""We have one person in custody and the investigation is ongoing."" ""We can confirm for you tonight right now we have nine people that are dead, 16 injured."" At the scene, an AFP reporter saw at least three bodies under orange sheets and a long stretch of road sealed off with police incident tape. Dan Cass of Sunnybrook hospital said 10 injured people had been brought in. Two of them were pronounced dead on arrival and five were in critical condition. Television images showed the man and a police officer facing off, their guns drawn. The suspect eventually surrendered his weapon and was taken into custody. Vehicle attacks have been carried out to deadly effect by extremists in a number of capitals and major cities, including London, Paris, New York and Nice, heightening fears of a deliberate ramming. Canada's minister for public safety, Ralph Goodale was asked at the G7 meeting whether the government had received any threats or information to suggest that the talks might be targeted. ""No, not to my knowledge,"" he said. Standing alongside him, Canada's foreign minister Chrystia Freeland said the G7 meeting would continue as planned into Tuesday, with officials discussing ways to secure democratic societies from foreign interference. ""The work of the ministers obviously goes on. This is a very sad day for the people of Toronto and the people of Canada,"" she said. Officers were called to the scene -- on Yonge Street at the corner with Finch Avenue -- at about 1:30 pm (1730 GMT), police said. A white rental van with a dented front bumper was stopped on the sidewalk of a major intersection, surrounded by police vehicles. ""He was going really fast,"" witness Alex Shaker told CTV television. ""All I could see was just people one by one getting knocked out, knocked out, one by one,"" Shaker said. ""There are so many people lying down on the streets."" Another witness, Jamie Eopni, told local Toronto television station CP24: ""It was crashing into everything. It destroyed a bench. If anybody was on that street, they would have been hit on the sidewalk."" Canada has only rarely been the scene of terror attacks. In October, a man stabbed a police officer in the western city of Edmonton before slamming his van into a group of pedestrians, injuring four people. And in Quebec in October 2014, a Canadian man ran over two soldiers in a parking lot with his car, killing one of them. The driver was shot dead by police when he attacked them with a knife. In March 2016, a Canadian who claimed to have radical Islamist sympathies attacked two soldiers at a military recruitment center in Toronto."
"Two caught for plotting IS attacks, al Maunah-style raid on Bukit Aman"," PETALING JAYA, Jan 22 — Police arrested two people on suspicion of planning terrorist attacks against non-Muslims and an audacious raid on the federal police’s armoury here as part of the Islamic State (IS)’s activities. According to Inspector-General of Police Tan Sri Mohamad Fuzi Harun, the first suspect was a 23-year-old Indonesian labourer who allegedly planned a daring raid on the Bukit Aman federal police headquarters to seize the police’s weaponry and on the Travers police station in Brickfields. In shades of the al Maunah incident of 2000, Mohamad Fuzi said the suspect had also attempted to infiltrate army camps and other police stations to acquire guns and ammunition for militant groups in the region to launch attacks. He said the suspect was arrested on Thursday after police discovered he was conducting reconnaissance activities around Jalan Pudu, Kuala Lumpur, while armed with a knife. “The suspect was targeting Buddhist monks and planned to kill them as an act of revenge against Muslim Rohingya persecuted in Myanmar by the government,” he said. The suspect was also found to have been in contact with a senior leader of the IS through WhatsApp and tried to recruit Indonesians to their cause. “To prove that Daesh was still active in Malaysia, he also raised the group’s flag at his construction site workplace,” he said, using the alternate name for the terrorist group. Police arresting a religious teacher suspected of involvement with IS, in Petaling Jaya. — Picture courtesy of Royal Malaysian Police The second suspect is a 25-year-old teacher at a private religious school in Subang Jaya who was arrested in Petaling Jaya on Dec 23. “He was previously detained under the Security Offences (Special Measures) Act 2012 in November 2015, but was subsequently released after serving his 18 months sentence in 2016,” he said in a statement. Mohamad Fuzi said the suspect resumed involvement with the IS after he was freed, and allegedly planned several attacks against entertainment outlets throughout Klang Valley. The man allegedly planned to rob, kidnap and murder non-Muslims based on his belief that they were infidels. Investigations found that the suspect actively used his personal Facebook account to recruit new members and was linked to several IS terror cells that were previously neutralised using the Internal Security Act before it was abolished."
Malaysia pulling out all the stops in war on terrorism,"PUTRAJAYA: Malaysian authorities have thwarted 19 terror plots and apprehended 369 suspect Islamic State (IS) militants the last four years. Deputy Home Minister Datuk Nur Jazlan Mohamed said 87 foreigners were among the terrorists detected between 2013 and 2017. ""The grenade attack at the Movida bar in Puchong in June 2016 was considered as the first IS-linked attack in Malaysia,” he said of the attack which injured eight people then. ""Thankfully, it did not result in any deaths, and the perpetrators were arrested and sentenced to jail,” Nur Jazlan added. Two people admitted to the crime and were each jailed 25 years. ""That incident was an apt reminder to us on the reality of modern terrorism, where conflicts that is happening thousands of miles away can have a very real repercussions on our security back home,"" he said when delivering the national statement during the Putrajaya International Security Dialogue at Marriot Hotel here. Nur Jazlan said it was time to review the current approach in addressing terrorism as IS recruits new members through social media. ""Through social media, IS continues to recruit members across the globe, mostly targeting disfranchised young men and women who seeks affirmation in their lives. ""They offer a form of escapism by tainting these young minds with their twisted world view and perverse ideology coupled the promise of a higher purpose in life. ""Therefore, the time has come for us to review our current approach in the war on terror. The heavy handed approach which may seem effective in the short term, does not address the core issues of terrorism, which is just as much as this is a war against criminals and terrorists, it is also a war for the hearts and minds, a battle of competing ideologies,"" he said. Nur Jazlan said Malaysia has mooted on the idea of offering a moderate religious interpretation as a proactive measure to stamp out extremism. ""Through counselling, re-education and by involving religious leaders and experts in correcting and countering the perverted views of Islam to terror convicts, we found that not only is it an effective tool in de-racialising them, it would also turn former convicts into key propagator in countering IS propaganda and ideology,"" said Nur Jazlan. Sudanese Interior Minister Major General (Police) Dr Hamid Mohamed, in his national statement, said Sudan also used the same approach as Malaysia to rehabilitate those involved in terrorism cells, which is through deradicalisation programmes. ""The young ones are the easy target for the extremists to recruit them as new members. ""We have deradicalisation programmes as counterterrorism measures. This is to rehabilitate those with extreme and violent religious or political ideologies to adopt more moderate views,"" he said. Representative of the Turkish president Mehmet Mehdi Eker said Turkey actively participates in the Anti-IS coalition such as Foreign Terrorist Fighters and Counter-Finance Working Groups. He also praised Malaysia as a good example for a multiracial, multi-cultural and multi-religious country with people living together in peace and harmony."
"Man drives into crowd in Germany, at least 2 dead","MÜNSTER, Germany — A man smashed a van into a packed restaurant terrace in Germany Saturday killing at least two people before shooting himself dead, with authorities ruling out an “Islamist” motive. Images of the scene showed broken and upturned tables and chairs strewn across the pavement in the center of the picturesque medieval city of Muenster. While stressing that the investigation was still ongoing, state interior minister Herbert Reul said the perpetrator was believed to be a German citizen “and not, as has been claimed everywhere, a refugee or something like that”. “There is no indication at the moment that there is any Islamist connection,” said Reul, who is from Chancellor Angela Merkel’s Christian Democrats. At least 20 people were injured, six of them seriously, police said. The assailant was found shot dead behind the wheel of his van. The police said that “a potentially suspicious object” had been found in the vehicle that might possibly be an explosive, and experts had been called in to deactivate it. Media reports said the driver, identified only as Jens R., had a history of mental health problems. Public broadcaster ZDF said the man had recently attempted suicide while rolling news channel NTV said he had spoken of a desire to bring as much attention as possible to his death. ZDF also reported that he had possible links with far-right movements. The magazine, Der Spiegel, reported that Jens R. lived in Muenster and police had found an assault weapon at his flat. Police in the university city of 300,000 did not immediately confirm the reports. “There was a bang and then screaming. The police arrived and got everyone out of here,” an employee of the restaurant hit by the terrace told NTV. “There were a lot of people screaming. I’m angry — it’s cowardly to do something like this.” Germany has long braced for more violence after several attacks claimed by the Islamic State jihadist group, the bloodiest of which was a truck rampage through a Berlin Christmas market in December 2016 that left 12 people dead. Armed police were deployed in Muenster after Saturday’s incident with officers urging residents to avoid the city center to allow investigators to get to work amid initial fears the country had suffered another extremist assault. Merkel said she was “deeply shaken” by the incident “everything possible will be done to determine what was behind this act and to help the victims”. The presidents of Russia and France, Vladimir Putin and Emmanuel Macron, each sent their condolences. The attack is the latest in a string across Europe in which vehicles have been used to attack crowds of people in public places. In the Berlin Christmas market attack, Tunisian asylum-seeker Anis Amri hijacked a truck and murdered its Polish driver before killing another 11 people and wounding dozens more by ploughing the heavy vehicle through the festive market in central Berlin. He was shot dead by Italian police in Milan four days later while on the run. Germany has since been targeted again in attacks with radical Islamist motives. In July 2017, a 26-year-old Palestinian asylum seeker wielding a knife stormed into a supermarket in the northern port city of Hamburg, killing one person and wounding six others before being detained by passers-by. A court last month sentenced him to life in prison, finding he had had a “jihadist” motive. ISIS also claimed responsibility for a number of attacks in 2016, including the murder of a teenager in Hamburg, a suicide bombing in the southern city of Ansbach that wounded 15, and an axe attack on a train in Bavaria that left five injured. Germany remains a target for jihadist groups, in particular because of its involvement in the coalition fighting ISIS in Iraq and Syria, and its deployment in Afghanistan since 2001. German troops in the anti-ISIS coalition do not participate in combat operations but support it through reconnaissance, refueling and training. Germany’s security services estimate there are around 10,000 Islamic radicals in Germany, some 1,600 of whom are suspected of being capable of using violence. Merkel has allowed in more than one million asylum seekers in the past two years — a decision that has driven the rise of the far-right Alternative for Germany (AfD) party, which charges that the influx spells a heightened security risk. ISIS also claimed several similar attacks in Europe, including a rampage along Barcelona’s Las Ramblas boulevard in August 2017 that killed 14 and left more than 100 injured. The deadliest such incident in recent years was in the French resort city of Nice in 2016, where a man rammed a truck into a crowd on France’s national July 14 holiday, killing 86 people."
Malaysia arrests two men linked to Islamic State,"KUALA LUMPUR: Malaysia has arrested two men believed to have links with militant group Islamic State, including one who allegedly walked around its capital armed with a knife aiming to kill Buddhist monks, police said on Monday. The Muslim-majority Southeast Asian nation has been on high alert since gunmen linked to Islamic State (IS) launched several attacks in Jakarta, the capital of neighbouring Indonesia, in January 2016. The two suspects were arrested in two separate raids in December and January, on suspicion of planning to carry out acts of violence and promoting IS ideology. One of them, an Indonesian who was arrested last week, had allegedly scoured a busy district of the capital, Kuala Lumpur, in November, seeking Buddhist monks to kill, in retaliation for violence suffered by Rohingya Muslims in Myanmar. ""The attempt failed, and police managed to confiscate a knife during the raid,"" Mohamad Fuzi Harun, the inspector-general of police, said in a statement. He added that the suspect had also allegedly communicated with a senior IS leader over WhatsApp, had sought to recruit several other Indonesians and put up an IS flag at the building site where he worked. The other suspect, a Malaysian teacher at a private religious school, was detained in December on suspicion of planning an attack on entertainment outlets and to rob, kidnap or kill non-Muslims. The suspect, who had been previously jailed under Malaysia's anti-terror law, had also maintained contact with former members of known terror groups and promoted IS ideology on his Facebook account to recruit new members, police said. Malaysia has arrested hundreds of people over the past few years for suspected links to militant groups. A grenade attack on a bar on the outskirts of Kuala Lumpur in June 2016 wounded eight people. Islamic State claimed responsibility for the attack, the first such incident on Malaysian soil."
Islamic State suspect wanted by Malaysia released after questioning: Thai defence ministry,"KUALA LUMPUR: A Thai national wanted by Malaysian police for suspected links to Islamic State (IS) has been released after authorities found no affiliation to the terror group, an official from the Thai defence ministry told Channel NewsAsia on Thursday (Apr 19). It was reported earlier on Thursday that Awae Wae-Eya, 37, had been arrested. “This individual Awae was arrested by authorities. They have questioned him. He is not Islamic State. He has been released,” said Panitan Wattanayagorn, principal security advisor to Thailand's Deputy Prime Minister and Defence Minister Prawit Wongsuwan. “He (Awae) has no record of participating in any IS activities. He is just active online, making comments on IS-linked websites,” Panitan told Channel NewsAsia. He did not elaborate on when Awae was arrested and released. According to Malaysian news agency Bernama, he was arrested in Cho Airong district in southern Thailand. Awae hails from Narathiwat province, and is believed to be a former member of southern Thailand’s separatist movement. Malaysian police announced on Monday that they were trying to track him down, along with three other IS-linked suspects over their alleged involvement in a plot to kidnap and kill police officers, as well as attack churches and temples in Johor. A Malaysian security source earlier told Channel NewsAsia that Awae had pledged allegiance to IS leader Abu Bakar al-Baghdadi, and was planning to establish an IS presence in southern Thailand to fund his “jihad.” It marked the first known case of a Thai Malay pledging allegiance to IS. Southern Thailand insurgents have long eschewed IS and other radical groups as their fight is for greater autonomy, not global jihad. Panitan said Thai authorities have also detected several individuals in southern Thailand who have been communicating with people in the Middle East via extremist websites. “But they have not taken part in any real action on the ground (with terrorists). Some of them have been using IS’ name to raise money for themselves,” said Panitan. “Authorities have since shut down several websites,” he added, without elaborating. When contacted, Malaysian police declined to comment on the release of Awae."
Terror suspect planning Islamic State presence in southern Thailand: Malaysian security source,"KUALA LUMPUR: A former member of southern Thailand’s separatist movement, Awae Wae-Eya, 37, is planning to establish an Islamic State (IS) presence in his country with the hope of securing funds from the global terror group to fund his “jihad"", a senior Malaysian security source has told Channel NewsAsia. Southern Thailand’s insurgents have so far eschewed transnational extremist groups, including IS, and its radical teachings as their struggle is for greater autonomy, not global jihad. “Awae pledged allegiance to Abu Bakar al-Baghdadi (leader of IS) and he has contacts in Syria,” the security source told Channel NewsAsia. Awae hails from Thailand's Narathiwat province in the south. He is currently wanted by Malaysian police for planning terror plots in Johor state. The police said on Monday (Apr 16) that they were hunting Awae and three other IS-linked suspects involved in a plot to kidnap and murder police officers, as well as attack non-Muslim places of worship. Awae's ambitions came to light during the Malaysian intelligence gathering operation which led to six other member of an IS cell being arrested by the Johor counter-terrorism unit. However, while Malaysian intelligence suggests Awae has plans to establish an IS presence in southern Thailand, the authorities there played down the current risk. Major-General Sompol Pankul, commander of the Narathiwat Task Force told Channel NewsAsia: ""I don't think Awae is Islamic State."" He did not elaborate.   Isra News Agency of Thailand reported, quoting a security source, that although Awae is not an IS member, he is someone who supports its ideology and way of fighting. However, while there are differing views about Awae, Panitan Wattanayagorn, principal security advisor to Thailand's Deputy Prime Minister and Defence Minister General Prawit Wongsuwan, told Channel NewsAsia that local security agencies are attempting to track him down. ""We hope to identify him in the next few days' time, perhaps at the end of the week,"" said Mr Panitan. ""These suspects in the south, including militants, often have dual citizenship and duplicate names, making it difficult to identify them quickly,"" he added. ""To date there are no signs of IS in southern Thailand or of individuals shifting their affiliation from traditional groups to IS."" According to Professor Zachary Abuza of the National War College in Washington DC, if Awae is indeed looking to establish an IS presence in southern Thailand, this would be a significant move. ""The southern Thai groups do not share IS' transnational ideology,"" said Prof Abuza, who has studied the insurgency for years. “There have been signs that this could happen. Thai security forces have found plenty of IS imagery, including flags, videos, and propaganda on insurgent suspects. But that's all it has been, just IS imagery and propaganda,” said Prof Abuza, who specialises in insurgencies and terrorism in Southeast Asia. The Muslim-majority region in the south of Thailand, covering the provinces of Yala, Narathiwat, Pattani and parts of Songkhla, has been a violence-wracked zone for over a decade as ethnic Malay insurgents battle the Buddhist-majority state for greater autonomy.   Don Pathan, an independent security analyst based in Yala, however, says he has not detected any shift to IS from the insurgents there. ""I would say there is lots of curiosity, not sympathy, thus explaining the high number of clicks on websites on IS activities by the Malays in Patani (Thailand’s southernmost provinces),"" said Pathan.  ""Keep in mind that ... groups like Jemaah Islamimah have tried to penetrate the conflict ... but they failed to convince the Patani Malay movements to take up their radical ideology and extremist approach. ""The Patani Malay struggle is etho-nationalist by nature and there is no indication that the political context is changing or has changed,"" Pathan added. Malaysian police said that Awae was plotting to launch terror attacks against churches, temples and a Freemason building in Johor state. The Thai Malay led an IS cell in Johor where he recruited a total of nine Malaysian men, via Facebook and Telegram, to carry out the terror attacks, according to the security source. ""After recruiting the men, Awae came to Malaysia to meet with the men to discuss the (terror) plot, technical matters and weapons,"" he said. “He (Awae) also wanted to kidnap a police officer and take him back to southern Thailand to be killed,” the source added. The attacks and kidnapping were foiled when Malaysian police arrested six members of Awae's cell in a sting operation in Johor. The terror plot was at its final stage, said the source, with the militants waiting for weapons and explosives from southern Thailand to be brought into Johor Bahru. “We now believe Awae is back in southern Thailand,” he said. ISLAMIC STATE WILL HELP FUND THAI SEPARATIST CAUSE? Since 2004, the dispute in southern Thailand has claimed almost 7,000 lives. The slow progress of the 3-year-old peace talks and a sense that the government in Bangkok lacks a sense of urgency have added to restlesness among separatists and a sense of disillusionment, according to Prof Greg Barton of Deakin University. He highlighted how they seek greater autonomy and greater freedom to express their Malay identity. ""The government would like to bring an end to the troubles, and some are beginning to recognize that the longer the issues remain unresolved the greater the risk of some younger activists being drawn towards ISIS-style global jihadi extremism,"" said Prof Barton. Against that backdrop, and based on Malaysia's intelligence gathering, Awae believes IS will advance the insurgents’ cause in southern Thailand, according to the security source. Awae needs large sums of money for his jihadi activities and he believes that he could get financial support from IS, the source said. “Awae believes that he could get funding from Islamic State once he successfully establishes (a branch) of Islamic State in southern Thailand,” he said. Prof Abuza warned of the dangers of IS establishing a foothold in southern Thailand. For Malaysia, it could mean that many IS militants or supporters would have a network in southern Thailand to utilize when they need to lie low, or more importantly, procure weapons, said Prof Abuza. “This has always been the top concern of Malaysian security officials. But Malaysian security officials have always been concerned that actions taken against southern Thai militants - such as arresting leaders or knocking over bomb factories or safe houses - make Malaysia a target in its own right,” Prof Abuza added. On the part of Thailand, its officials have been obsessed by the possibility of the insurgency morphing into an IS threat, said Prof Abuza. “This (morphing) is made easier by their (Thai officials) very poor understanding of the different Islamist strains. But they would only have themselves to blame ... They have proven completely unwilling to address the core political grievances of MARA Patani, the umbrella grouping for the insurgent groups,” he added. Prof Abuza warned of growing radicalism in southern Thailand as a younger generation of militants rise through the ranks. “Most of the insurgents eschew the transnational ideology and the radicalism of IS,” said Prof Abuza. “But do not underestimate the potential for growing radicalism as a younger generation of militants steps into leadership positions.”"
6 Islamic State suspects arrested in Johor for planning attacks on places of worship," KUALA LUMPUR: Seven suspected terrorists have been arrested in Johor and Sabah, said Malaysian police on Saturday (Mar 24).  Six of them, Malaysians from an Islamic State cell, were arrested in Johor for allegedly planning attacks on non-Muslim places of worship and plotting to kill police personnel, while an Abu Sayyaf member was detained in Sabah, said the police in a statement. The men were arrested in multiple operations between Feb 27 and Mar 15. In the first operation, police arrested a 37-year-old man believed to be the mastermind of the planned attacks on places of worship in Johor Bahru. He also actively recruited new militants, said Inspector-General of Police Mohamad Fuzi Harun. ""The second suspect is a 49-year-old security guard and adviser to the terror cell,"" he said, adding that the suspect was in charge of ensuring cell members kept their activities secret. He also gave orders to kill any member who leaked secrets. The third suspect was a 30-year-old security guard who was tasked with acquiring firearms from another country. He also scouted several places of worship across Johor Bahru.  The suspects planned to escape to a neighbouring country to seek refuge with another terror group after carrying out their attacks, said the police chief, without naming the country. Three other members of the same cell were arrested in follow-up operations. One of them was a 25-year-old waiter who had been ordered to kidnap and kill police personnel.  Two other suspects, aged 23 and 22, were arrested on Mar 1 and were working as janitors in Singapore. One of them acted as the intermediary in the purchase of firearms for the cell.  As for the Abu Sayyaf member who was arrested on Mar 15, he is said to be a trusted lieutenant to group leader Furuji Indama and has links to Malaysian militant Mahmud Ahmad. The Filipino man, who is wanted by the Philippines for his involvement in a a kidnap-for-ransom syndicate, is also an expert in making improvised explosive devices. The police chief added that the suspect had planned to carry out several attacks in Sabah and was responsible for making the state a safe haven for terror groups from the Philippines."
 SDF to study any request to hand over British Islamic State militants captured in Syria," AMUDA, Syria/WASHINGTON: The U.S.-backed Syrian Democratic Forces (SDF) has not received a request from any foreign government to hand over two British Islamic State militants in its custody but will study any such request if made, a senior SDF official told Reuters on Friday. ""We have not received any official request from any international party to hand over the two prisoners,"" Redur Xelil, the SDF official, said. Any such request would be studied, he added. U.S. officials said on Thursday that the SDF, a militia force, had last month captured Alexanda Kotey and El Shafee ElSheikh, two of four militants known as the ""Beatles"" for their English accents. They were notorious for their role in the kidnap, torture and killing of Western hostages in Syria. Earlier U.S. and European officials said on Friday that Britain, the United States and officials in the region are discussing what should happen with the two militants. ""Together with our coalition partners, we are still considering options regarding ElSheikh and Kotey, but rest assured there is a common intention to hold anyone accountable who commits acts like those they are alleged to have committed,"" said a spokesman for the U.S. National Security Council. Xelil also confirmed that officials from the U.S.-led coalition against Islamic State had taken part in the questioning of the two Britons. Earlier Xelil told Reuters Kotey was captured in a rural area of Raqqa province on Jan. 24 and was aiming to reach Turkey when he was captured by the Kurdish-led forces. ""He was intending to escape towards Turkey with cooperation and coordination with friends of his on the Turkish side,"" Xelil said. ""He is now under investigation with us,"" he said. Xelil gave no information about the second militant, ElSheikh. A senior security official in Turkey, however, accused the SDF of anti-Turkish propaganda, saying it was ""nonsense"" that an Islamic State militant would say they were going to Turkey, and that Ankara was taking every step to eliminate IS militants in Turkey. ""It is not that easy to cross the border without permission. There is a wall as well,"" said the official. The SDF, which is spearheaded by the Kurdish YPG militia, has consistently accused Turkey of supporting Islamic State militants in northern Syria, where the U.S.-led coalition has helped the SDF to drive the jihadists from swathes of territory. In 2016 Turkey launched a military incursion into northern Syria to drive back IS fighters from the border, and it has built a wall along its 911-km (566-mile) frontier to try to halt infiltration. Turkish authorities have also detained hundreds of people across Turkey suspected of being Islamic State members since IS fighters were defeated in the Syrian city of Raqqa in October by the SDF. Turkey views the YPG as an extension of the Kurdistan Workers' Party (PKK), which has fought a three-decade insurgency in Turkey and is listed as a terrorist group by the United States and the European Union. It launched an offensive into the Kurdish Afrin region of northwestern Syria on Jan. 20, aiming to crush the YPG. The senior Turkish security official said: ""Turkey is open to joint cooperation, including intelligence, with all its international partners. Turkey has been fighting with IS in every way both inside the country and abroad."" The New York Times reported on Thursday that the British government had revoked the British citizenship of both Kotey and ElSheikh. Britain has taken similar action in the past against dual nationals who left Britain to join militant groups abroad. In the case of a former London resident who joined the Somali militant group al Shabaab, the militant Mahdi Hashi was sent for a federal court trial on terrorism related charges in New York. Hashi pleaded guilty to charges of conspiring to provide material support to al Shabaab and was sentenced to nine years in U.S. prison."
Philippine doctor in New York plot charged in kidnap-murder case,"MANILA, Jan 30 — A Philippine doctor accused of wiring money for a foiled New York jihadist plot has been charged in a separate Islamic State-inspired kidnapping and murder case at home, documents released today said. Russel Salic, an orthopaedic surgeon, has been held in custody in the Philippines after US prosecutors charged him over a failed plot to attack New York’s subway, Times Square and concert venues in the name of IS during the Ramadan in 2016. US prosecutors are seeking his extradition. Now Salic and 53 other suspected Filipino extremists have been charged with kidnapping six lumber yard workers in the southern island of Mindanao — killing two of them — to demonstrate their loyalty to the IS movement in the Middle East. The hostages said that in 2016, armed men in the southern island of Mindanao, abducted and tortured them, accusing them of being spies for the military, the Justice Department documents said. The hostages were made to wear orange clothes and photographed. They were told that the pictures would be loaded onto the Internet to show the armed band’s loyalty to IS. Two of the hostages were later beheaded but the rest were freed after their employer negotiated with the kidnappers. The workers said that among their captors was a man who they were told was a doctor but who was only seen guarding and cleaning guns. This man was later identified as Salic, the department said. Salic has insisted he was innocent and said he could prove he was attending a medical convention elsewhere during the incident, the department records showed. However he was still included in the list of 54 accused in the kidnapping and murder case which has been blamed on the Maute group, a local extremist band that has previously pledged allegiance to the IS movement. Only Salic and three other individuals named in the charge sheet are in custody. The Maute group spearheaded the bloody siege of the southern city of Marawi last year that lasted five months and left over a thousand dead, including many of the groups fighters. The Justice Department could not immediately say whether the new charges would affect efforts to extradite Salic to the United States."
Armed men kidnap 15 girls in southeastern Niger,"NIAMEY: Armed men kidnapped 15 girls overnight in southeastern Niger, the local mayor said on Saturday. Boukar Mani Orthe, the mayor of Toumour in Niger's Diffa region near the border with Nigeria, said about 50 unidentified armed men seized the girls in a village about 9 km (6 miles) from the town centre. On Thursday suspected Boko Haram fighters killed eight people working at French drilling company Foraco's water well site in Toumour. Boko Haram has been waging an insurrection since 2009 aimed at establishing an Islamic state in northeast Nigeria. It has launched repeated attacks into neighbouring Niger, Chad and Cameroon. The violence has killed thousands of civilians and forced millions to flee their homes in the large Lake Chad basin region."
Freed Japanese journalist says Syria kidnap ordeal was 'hell',"A Japanese journalist who was held in Syria for more than three years before being freed this week has described his lengthy captivity as ""hell."" Jumpei Yasuda was freed earlier this week and taken to Turkey, where Japanese government officials confirmed his identity before announcing Wednesday that he was free. He boarded a plane bound for Tokyo on Thursday, speaking briefly to journalists in an interview broadcast by Japanese media. ""It was hell,"" he said, sporting a long beard peppered with grey hair. ""Not only physically, but mentally as well. The thought each day that 'I'm not being released today either' left me losing control over myself bit by bit."" Yasuda, who is expected to arrive in Tokyo on Thursday evening, spoke calmly, but appeared slightly overwhelmed and tired, if otherwise healthy. ""For about 40 months, I have not spoken a word of Japanese. Words don't come to my mind easily,"" he said. ""I am happy that I am returning to Japan. At the same time, I have no idea what will happen now and how I should conduct myself. I am at loss and don't know what to think."" Yasuda was kidnapped in Syria in June 2015, and was reportedly initially a hostage of the group previously known as the Al-Nusra Front, a former Al-Qaeda affiliate. But the group's current iteration, Hayat Tahrir al-Sham, denied any involvement in his kidnapping in a statement earlier this week. There was only sporadic news of Yasuda throughout his captivity, including a bizarre video that emerged in August showing him and a man identified as an Italian called Alessandro Sandrini. Both men appealed for their release, dressed in orange jumpsuits, as masked, armed men stood behind them. Yasuda gave his name as Omar and described himself as South Korean, but his wife Myu confirmed that it was her husband in the video. The video did not identify who was holding the men or what their demands were. There has been no word on the fate of Sandrini since. Yasuda told journalists he believed he was held for all of his captivity in Idlib, a province in northwestern Syria that is one of the last parts of the country still held in part by rebels and jihadists. The details of how Yasuda was freed have remained murky, with the Syrian Observatory for Human Rights, a Britain-based war monitor, saying a ransom was paid. But Japan's government has denied that. In 2015, militants from the Islamic State group beheaded Japanese war correspondent Kenji Goto and his friend Haruna Yukawa in Syria. The Japanese government was criticised for what detractors saw as its flat-footed response to the crisis at the time, including apparently missed opportunities to free both men. But other Japanese hostages who have been freed and made it home safely have also faced heavy public criticism for what some have deemed reckless behaviour."
